"","SampleID_old","Latitude","Longitude","MMI.d","MMI.sba","MMI.hybrid","OxyRed.DO_30.richness","prop.spp.BCG4","prop.spp.IndicatorClass_DOC_high_raw"
"84715","802SJR587_06/03/14_1","33.72206","-116.80423",0.8274773,0.756314335,0.696830651,0.449350273,0.572917405,0.899067776
"84793","845PS0011_05/14/08_1","33.88139","-117.89643",0.584457829,0.452451219,0.531309655,0.279043511,0.815986347,0.893741204
"84861","845PS0011_05/29/08_1","33.88139","-117.89643",0.449753194,0.444295253,0.477600465,0.279043511,0.799438304,0.563175733
"84963","901ATCAAS_06/05/08_1","33.68264","-117.50159",0.736844698,1.04928919,1.012814739,1.069209119,0.808860301,0.864445057
"84987","901BELOLV_03/26/15_1","","",1.153845217,1.074422228,1.178383044,1.192303049,1.18940297,1.143734985
"85051","901BELOLV_03/26/15_2","","",1.281026491,1.122621109,1.227844179,1.192303049,1.328255618,1.082073572
"85122","901BELOLV_03/27/14_1","33.6406","-117.5531",0.979827655,1.057642427,1.070177942,0.880107619,1.133407066,1.079105911
"85200","901BELOLV_04/04/13_1","33.6406","-117.5531",1.117342726,1.222625684,1.080093644,1.073535455,1.057198007,1.133826695
"85256","901BELOLV_05/01/14_1","33.6406","-117.5531",1.006823772,0.989223051,1.021186147,0.880107619,1.048613269,1.100209282
"85341","901CSCADC_05/26/11_1","33.49366","-117.43071",1.164400025,1.08508768,1.173437051,1.192303049,1.328255618,0.864445057
"85366","901DCCSMC_05/16/11_1","33.473036","-117.4659043",1.24627033,0.966952384,1.0841917,1.172103518,0.915303764,0.940615038
"85448","901NP9FLC_03/25/15_1","","",0.931980129,1.056761996,1.020330551,0.969793659,0.921887434,1.133826695
"85493","901NP9FLC_03/27/14_1","33.67583","-117.53655",0.766233373,1.109633858,0.996723318,0.969793659,1.102166928,0.991395024
"85532","901NP9FLC_04/30/14_1","33.67583","-117.53655",0.572781802,1.091492813,0.993196702,0.969793659,1.057097055,1.022358431
"85581","901NP9FLC_04/30/14_2","33.67583","-117.53655",0.708556828,0.975903403,1.120214907,1.163221496,1.234157273,1.027666443
"85629","901NP9LCC_03/26/14_1","33.62752","-117.42857",0.970649537,0.877409581,1.005901984,0.86522657,1.270700167,0.968313212
"85722","901PS0057_05/14/08_1","33.52866","-117.66925",0.705406198,0.934736497,0.599911146,0.544013857,0.389722669,0.933690494
"85767","901S00313_04/30/09_1","33.606429","-117.446235",1.158319623,1.013889454,1.107661505,1.082936969,1.131561342,1.037558649
"85839","901S00469_05/13/09_1","33.52999","-117.408551",0.901846115,0.871314802,0.906092161,1.044205348,0.908781508,0.886847993
"85895","901S00531_05/07/09_1","33.559753","-117.772006",0.445623773,0.991018272,0.847159111,0.928045484,1.081242855,0.717964326
"85926","901S00997_05/14/09_1","33.440027","-117.619377",0.384481336,0.553315395,0.701831694,0.538321552,1.071972631,0.251773478
"85957","901S01705_05/14/09_1","33.603698","-117.510004",1.059264542,0.982345649,1.134103878,0.918606206,1.14840318,1.160661647
"86025","901S01811_05/07/09_1","33.56418","-117.717926",0.25572337,0.584482301,0.407768484,0.378497657,0.020563734,0.568228468
"86057","901S01849_06/01/10_1","33.555239","-117.397797",1.029990914,1.119246009,1.157193654,1.084606896,1.328255618,1.171582074
"86135","901S02702_06/02/10_1","33.516368","-117.740624",0.458552028,0.553584599,0.567960908,0.511898388,0.570979791,0.788275077
"86191","901S02873_06/01/10_1","33.54344","-117.397393",0.913339113,1.065746286,0.92715494,0.649277286,1.103466757,1.173885602
"86259","901S04309_05/16/11_1","33.474861","-117.466052",0.81478939,0.744290974,1.028641992,0.956985973,1.328255618,1.037558649
"86310","901S04409_05/19/11_1","33.603476","-117.453146",0.656755336,0.914689327,1.105231421,1.192303049,1.328255618,0.592409414
"86332","901S04565_05/26/11_1","33.531606","-117.414154",0.872680413,1.04960291,1.174267362,1.192303049,1.328255618,1.125026569
"86373","901S06030_04/30/09_1","33.50267","-117.647948",0.19270457,0.879002685,0.613747451,0.449885424,0.847740019,0.751219411
"86422","901S06798_05/17/11_1","33.531543","-117.741447",0.346266423,0.809935898,0.743627383,0.954590231,0.782948009,0.573206898
"86461","901S06851_05/19/11_1","33.550524","-117.675428",0.438054898,0.230731711,0.631451668,0.382353318,1.328255618,0.010106091
"86500","901S06969_05/31/12_1","33.553349","-117.395796",0.909782536,0.772073321,0.757605591,0.74120801,0.833484503,0.933690494
"86596","901S11685_05/31/12_1","33.5099","-117.6348",0.433651058,0.744494531,0.543776144,0.262673068,0.131135937,0.968313212
"86636","901S12942_05/30/12_1","33.4779","-117.6785",0.33426907,0.032194082,0.399898033,0.80950001,0,0
"86680","901S12942_05/30/12_2","33.4779","-117.6785",0.239746331,0.024956615,0.363827994,0.616072174,0.181424438,0
"86722","901S39498_05/18/10_1","33.490389","-117.665322",0.307218654,0.552135041,0.410472388,0.256457587,0,0.725954184
"86769","901S45253_05/18/10_1","33.514425","-117.626137",0.525163876,0.67704585,0.607209002,0.262647278,0.920988715,0.839055064
"86821","901SCCA74_03/07/13_1","33.61854","-117.50955",1.035702906,0.767546888,0.924972023,0.68470037,0.954883298,1.001551022
"86929","901SCCA74_04/01/13_1","33.61854","-117.50955",1.159960252,1.037248667,1.026057375,0.878128207,0.926200023,1.108871113
"87022","901SCCA74_06/08/10_1","33.61854","-117.50955",1.005906891,0.966164163,1.151618284,1.071556044,1.195105725,1.031066889
"87100","901SJSJC9_05/05/08_1","33.484429","-117.67577",0.656570008,0.636226576,0.887269704,1.033973015,0.998959546,0.70762451
"87160","901SJSMT2_05/05/08_1","33.5497","-117.39619",1.072968649,0.767704364,1.034316855,1.192303049,1.111482382,0.788275077
"87208","901SJSMT3_05/08/08_1","33.47056","-117.47067",1.133622277,0.853619291,1.066627968,0.798542784,1.328255618,0.959657533
"87278","902ARO100_04/21/14_1","33.44415","-116.98729",1.111965997,0.934736497,0.92839503,1.003611292,0.864120834,1.066071476
"87330","902ARO100_05/05/14_1","33.44415","-116.98729",1.083420344,1.009627743,0.95885404,0.810183456,0.938035427,1.175144004
"87382","902ASTRLC_04/03/13_1","33.4433","-116.9877",1.125917853,1.026095803,0.900116475,0.616755619,0.764236249,1.175144004
"87492","902S00117_05/25/10_1","33.340951","-117.331936",0.467104919,0.400852926,0.556899886,0.494786472,0.712367355,0.576485376
"87540","902S00565_04/27/09_1","33.410319","-117.239036",0.531038176,0.584482301,0.502511481,0.673887754,0.045217671,0.722986523
"87577","902S01097_05/11/09_1","33.487242","-117.255378",0.804100483,0.834188256,0.856239744,0.873705157,0.924039296,0.829822339
"87612","902S02293_05/27/10_1","33.423397","-117.204668",0.452884637,0.217870037,0.503683397,0.672462836,0.588400488,0.45429901
"87670","902S02357_05/25/10_1","33.405685","-117.249771",0.657634217,0.28762984,0.641269064,1.192303049,0.383201478,0.293170206
"87726","902S05173_05/17/11_1","33.397108","-117.283647",0.446188131,0.834188256,0.801816702,1.192303049,0.349243306,0.62208603
"87753","902SMSND3_05/06/08_1","33.41521","-117.24661",0.526950216,0.980378913,0.660504691,0.467803289,0.766697196,1.022358431
"87795","902SMSTN1_05/06/08_1","33.43063","-117.18909",0.836374854,0.991018272,0.861856058,0.887322477,0.979715718,0.910890167
"87871","903ACPCT1_03/26/13_1","33.29595","-116.63863",0.928203455,1.111651204,0.958766844,0.875381532,0.791830847,1.136480701
"87930","903ACPCT1_05/29/12_1","33.29595","-116.63863",1.06926845,0.929621629,1.069165771,1.192303049,1.134444081,1.050818413
"87977","903FCPSPx_04/08/15_1","","",1.098398051,1.060445375,1.242682487,1.192303049,1.328255618,1.141426803
"88078","903FRC_04/08/14_1","33.35652","-116.91283",1.131153109,0.989563753,0.972586695,0.863092416,0.705597917,1.012911968
"88228","903FRC_05/12/14_1","33.35652","-116.91283",1.088893423,1.173047847,1.037440155,0.863092416,0.956969358,1.126588496
"88524","903NP9LWF_05/08/15_1","","",1.004823186,0.897738247,1.016723917,1.124445662,1.135759772,0.906761713
"88649","903NP9SLR_03/19/15_1","","",0.81881183,0.971631101,1.022209719,1.189637291,1.168930228,1.000462879
"88715","903NP9SLR_03/25/14_1","33.34992","-116.6649",0.740421323,1.031390643,1.004966496,0.996209454,1.328255618,1.09786919
"88792","903NP9UAC_04/09/15_1","","",0.979251876,0.928398817,0.968160378,1.037080756,1.064309267,1.001551022
"88867","903S06113_05/23/12_1","33.2645","-116.8131",0.491329344,0.563199345,0.843884969,0.572286559,0.961390991,0.918852186
"88912","903SLFRCx_05/07/08_1","33.34398","-116.8817",0.96844313,0.97718212,1.139852957,1.192303049,1.164623098,0.893741204
"88948","903SLFRCx_05/22/15_1","","",1.169700918,1.051334738,0.945504891,0.826437841,0.658688793,1.090372965
"89019","903SLGRD2_05/09/08_1","33.33549","-117.18845",0.497586655,0.74779561,0.82141072,0.706267574,1.277370708,0.918852186
"89064","903SLKYS3_05/07/08_1","33.28908","-117.07136",0.461132567,0.710770191,0.581225538,0.66781412,0.455722029,0.953580141
"89115","903SLMSA2_05/09/08_1","33.28559","-117.20873",0.51052078,0.314575768,0.577568899,0.685441844,0.528970242,0.450477774
"89164","903WE0798_04/08/15_1","","",0.983998373,0.991953852,1.020207295,0.848514405,1.073155788,1.128110373
"89315","903WE0900_04/08/15_1","","",0.998766858,1.053480928,1.112961012,1.03495305,1.078562956,1.175144004
"89432","904CBAHC6_05/06/08_1","33.14887","-117.29758",0.546830623,0.30933052,0.604235509,0.514741778,0.716189776,0.663633292
"89492","904CBESC8_05/09/08_1","33.03393","-117.23565",0.478407877,0.855977904,0.466012382,0.269217377,0.521997527,1.072834626
"89607","904PS0034_05/13/08_1","33.06756","-117.26276",0.494225014,0.519193602,0.570446635,0.294807879,0.575103472,1.153890982
"89658","904S00537_05/04/09_1","33.050316","-117.224287",0.533111903,0.729181122,0.673027377,0.853601557,0.462912172,0.722986523
"89702","904S02201_05/19/10_1","33.179798","-117.337354",0.343491213,0.544790615,0.409512458,0.283531037,0.44371399,0.788275077
"89759","904S02201_05/19/10_2","33.179798","-117.337354",0.468100001,0.667713162,0.58293784,0.0901032,1.062262424,0.924579252
"89818","904S02585_05/19/10_1","33.090865","-117.244701",0.346675769,1.122163742,0.862023958,0.87509139,1.101351147,0.81683882
"89856","904S08089_05/20/10_1","33.088998","-117.137485",0.33173604,0.517033621,0.420220258,0.687685606,0.198805147,0.542187449
"89900","904S08089_05/20/10_2","33.088998","-117.137485",0.342406431,0.393303166,0.470366235,0.881113443,0,0.483595157
"89944","904S12185_05/24/11_1","33.099184","-117.130139",0.407917728,0.387444653,0.533696869,0.49425777,0.421087021,0.438789286
"90020","905BCC_04/11/14_1","33.13086","-116.79575",1.14060674,1.033993751,0.925525748,0.6618372,0.990369096,1.106804085
"90194","905BCC_05/13/14_1","33.13086","-116.79575",1.22101802,0.849430026,1.084101617,1.192303049,1.128119019,0.940615038
"90414","905BCC_06/11/14_1","33.13086","-116.79575",1.098746574,0.853132221,1.021004694,1.048692874,1.036506566,0.923449972
"90612","905DGCC1x_03/25/14_1","33.157712","-116.840843",1.028546847,1.055343156,1.157499588,1.033366941,1.328255618,1.175144004
"90718","905DGCC1x_04/03/13_1","33.157712","-116.840843",0.96230917,1.048422228,1.044217447,0.646511268,1.328255618,1.108871113
"90809","905PS0026_05/13/08_1","33.10745","-116.86328",0.553477696,0.855977904,0.613697334,0.643861306,0,0.976459734
"90844","905S01953_04/29/09_1","33.089585","-116.903207",0.581777826,0.848104639,0.839747756,0.91103673,0.641614969,0.976459734
"90891","905S02561_05/25/11_1","33.129743","-116.635916",0.837326602,1.000676724,0.942692843,1.084934803,0.650915118,1.092954998
"90923","905S15201_05/23/12_1","33.117781","-116.854448",0.536503989,0.572383852,0.633671368,0.478800122,0.894363909,0.64918207
"90972","905SDBDN9_03/25/14_1","33.09184","-116.89774",0.859614152,0.867912596,1.052045832,0.922771352,1.242824766,0.998257185
"91045","905SDYSA7_05/06/08_1","33.08603","-116.91668",0.411628698,0.867912596,0.583953359,0.524181056,0.345855483,1.032727572
"91093","905SDYSA7_05/06/08_2","33.08603","-116.91668",0.255163462,0.855977904,0.486422013,0.330753219,0.429654004,1.016785018
"91135","905WE0679_03/27/15_1","","",0.964583203,0.814380298,0.84043714,1.024282281,0.753274048,1.031066889
"91261","906LPLPC6_05/07/08_1","32.9072","-117.23055",0.495554535,0.980378913,0.728432663,0.690554786,0.879694983,1.087701896
"91327","906LPRSC4_05/07/08_1","32.83703","-117.23178",0.584656796,0.880964986,0.888327215,0.709098068,1.251043611,0.810037929
"91463","906S02246_05/26/10_1","32.946365","-117.098493",0.12440754,0.512558111,0.367738516,0.355995552,0.335847116,0.52368462
"91507","907BCT_04/17/14_1","32.96654","-116.65211",1.28568972,0.992324209,1.130534434,0.973481683,1.249699848,1.092954998
"91673","907BCT_05/14/14_1","32.96654","-116.65211",1.324662058,1.011269727,1.158096182,1.192303049,1.270904854,1.095452374
"91849","907CCCR02_03/29/10_1","33.00222","-116.70889",0.865398204,0.740815177,1.017569484,1.192303049,0.895210303,0.674020107
"91879","907CCCR02_05/05/10_1","33.00222","-116.70889",0.998469253,0.980175705,1.041396147,1.192303049,0.6642272,1.106804085
"91920","907CCCR02_05/08/08_1","33.00222","-116.70889",0.753395963,0.648436378,0.693169322,0.929586459,0.191517595,0.713876492
"91970","907CCCR02_06/09/10_1","33.00222","-116.70889",0.700124164,0.941252851,0.85177378,1.192303049,0.294654236,1.114717849
"92005","907CCCR02_07/13/10_1","33.00222","-116.70889",0.981679344,1.06995853,1.06430343,1.192303049,1.241684957,1.150082483
"92060","907CCCR02_08/24/10_1","33.00222","-116.70889",0.926328564,1.08846899,0.943175481,0.736158622,1.207716853,1.155683217
"92119","907CONECR_05/16/12_1","32.89028","-116.76306",1.025326936,1.065114983,1.053568006,1.192303049,1.144793226,1.174984207
"92187","907CONECR_05/31/12_1","32.89028","-116.76306",1.067376968,1.137426508,0.997905426,0.876677498,1.246254239,1.166498427
"92245","907S00577_05/12/09_1","33.0767","-116.67455",1.071170972,1.010622301,0.901426507,1.022586563,0.746915703,1.162200434
"92310","907S01418_05/12/09_1","32.992545","-116.717712",1.028755596,1.043892763,1.137227238,1.192303049,1.328255618,0.97108303
"92368","907S01434_05/13/09_1","32.90475","-116.62501",1.249636818,0.974725578,1.204907135,1.192303049,1.328255618,1.125026569
"92418","907S01610_05/31/10_1","32.966755","-116.652751",1.19762741,1.1338461,1.023670346,1.192303049,0.813739015,1.150082483
"92469","907S02774_05/20/10_1","32.811821","-116.973235",0.393754021,0.568508457,0.91471249,1.192303049,1.286587392,0
"92492","907S03210_05/18/11_1","33.003129","-116.729186",1.234804196,1.200430788,0.976976824,1.192303049,0.546801866,1.102476245
"92528","907S03210_05/18/11_2","33.003129","-116.729186",1.118787366,1.07084182,0.988699091,1.192303049,0.581449332,1.114717849
"92563","907S03786_05/30/12_1","32.894218","-116.658443",0.526196733,0.966952384,0.536382404,0.205818179,0.621137763,1.054870008
"92612","907S05514_05/18/11_1","32.97974","-116.742466",0.947812982,1.167138444,1.127467209,1.192303049,1.016964671,1.092954998
"92643","907S05514_05/18/11_2","32.97974","-116.742466",0.947301449,1.167138444,0.939286462,1.192303049,0.254720433,1.102476245
"92676","907S46499_06/02/10_1","32.961986","-116.750772",0.840160727,0.612239295,0.970129025,0.887722228,1.328255618,0.991395024
"92731","907SDB014_05/21/14_1","32.97240028","-116.6385031",1.238260623,1.089100083,1.251111787,1.192303049,1.328255618,1.175144004
"92779","907SDB035_05/22/14_1","32.97439245","-116.7384258",1.074787537,1.278112925,1.065825609,1.115509296,0.898405924,1.175144004
"92823","907SDCHC3_05/08/08_1","32.84722","-116.80694",0.318479627,0.809441683,0.672816171,0.876793555,0.302733679,0.984140741
"92859","907SDFRC2_05/05/08_1","32.83945","-117.00107",0.425050739,0.09671685,0.809482101,1.192303049,1.130748457,0
"92896","907SSDR11_05/05/08_1","32.82119","-117.0627",0.64371923,0.767732375,0.880527404,1.192303049,0.451202066,0.902530048
"92938","907SSDR11_05/05/08_2","32.82119","-117.0627",0.71822116,0.791663955,0.830032898,1.059524832,0.390791101,0.893741204
"92982","909JPCH79_06/08/10_1","32.91849","-116.57176",0.546534005,0.948413667,0.942779291,0.972767842,0.907248947,1.102476245
"93042","909S00282_04/06/15_1","","",1.020676003,0.929618046,0.927312537,1.050517543,0.977636781,1.046590662
"93160","909S00282_04/06/15_2","","",1.091291916,0.853922668,0.797632468,0.663661869,0.898177711,0.994185134
"93257","909SHAR02_05/08/08_1","32.81028","-116.84278",0.45924179,0.505726951,0.659178694,0.670141702,0.505321679,0.810037929
"93301","909SLAW02_05/06/08_1","32.75409","-116.77885",0.501553646,0.701437502,0.616484068,0.534020085,0.418582462,0.864445057
"93339","909SSWR08_05/05/08_1","32.65897","-117.04181",0.497631536,0.640131462,0.747723469,0.671843867,0.924498485,0.879679053
"93421","910DZRA03_05/06/08_1","32.65325","-116.79171",0.071583985,0.528833141,0.595484594,0.424024122,0.558105534,0.614922709
"93450","910S06570_05/24/10_1","32.634814","-116.885413",0.305313471,0.651930982,0.513510988,0.509474093,0.254651738,1.032727572
"93495","910S14762_05/26/10_1","32.647877","-116.869991",0.614959151,0.89078242,0.718956132,0.896329766,0.517135666,0.940615038
"93541","911COPPER_03/24/15_1","","",0.836687819,0.696650251,0.879012597,1.041955137,0.838434016,0.844400326
"93613","911COPPER_04/02/13_1","32.5616","-116.8291",1.070955025,0.954090911,1.150292294,1.041955137,1.328255618,1.175144004
"93968","911LAP_04/09/14_1","32.70021","-116.48152",0.787976253,0.894910298,1.01229681,1.044701812,0.697483764,0.998257185
"94129","911NCPCR2_03/25/09_1","32.863915","-116.508652",1.192727614,0.863432592,1.171411253,1.192303049,1.328255618,0.856341868
"94189","911NCPCR2_04/28/09_1","32.863915","-116.508652",1.154006949,0.870896269,1.109818503,1.192303049,1.20845061,1.010925789
"94254","911NCPCR2_05/27/09_1","32.863915","-116.508652",1.048072512,0.74318409,1.020597348,1.192303049,0.975852241,0.62208603
"94331","911NP9ATC_03/24/14_1","32.76824","-116.41757",0.98870543,0.911108919,0.97321487,0.915440437,1.328255618,1.046590662
"94414","911NP9ATC_04/07/15_1","","",1.006657917,0.997098685,1.095108689,1.192303049,1.328255618,1.125026569
"94505","911NP9ATC_04/07/15_2","","",0.927536267,0.95484108,1.010258145,0.915440437,1.328255618,1.062487006
"94596","911NP9ATC_04/29/14_1","32.76824","-116.41757",1.162566765,1.08025937,1.128396957,1.108868274,1.312361527,1.092954998
"94670","911NP9UCW_03/18/15_1","","",1.009259472,0.665107542,0.881772405,1.076635827,0.918061786,0.764221399
"94745","911NP9UCW_03/24/14_1","32.81829","-116.49235",1.026652518,0.889408307,1.017147837,1.076635827,1.044917494,1.046590662
