metric,comid,data_type,gageid,p50_obs,result_type,p50_pred,status_code,status,alteration_type,median_in_iqr,refgage
DS_Tim,17055544,observed,11314000,367,predicted,305.258333333334,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,17055544,observed,11314000,366,predicted,50.4533190032102,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,17055544,observed,11314000,399,predicted,131.335926628488,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,17055544,observed,11314000,3,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17055544,observed,11314000,509.9982420259482,predicted,176.197611876427,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,17055544,observed,11314000,5,predicted,36,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,17055544,observed,11314000,0.011226633060281453,predicted,0.0614035087719298,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,17055544,observed,11314000,61,predicted,62,0,indeterminate,unknown,TRUE,Non-Ref
SP_Mag,17055544,observed,11314000,540,predicted,2427.41924844564,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,17055544,observed,11314000,308.5,predicted,245.183333333334,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,17055544,observed,11314000,301,predicted,92.6875,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,17055544,observed,11314000,8.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,17055544,observed,11314000,13,predicted,13,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,17055544,observed,11314000,16,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,17055544,observed,11314000,3,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,17055544,observed,11314000,4,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_5,17055544,observed,11314000,3,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Dur_WS,17055544,observed,11314500,231.5,predicted,204.083333333333,0,indeterminate,high,FALSE,Non-Ref
DS_Tim,17055544,observed,11314500,303,predicted,305.258333333334,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,17055544,observed,11314500,28,predicted,50.4533190032102,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,17055544,observed,11314500,72.5,predicted,131.335926628488,0,indeterminate,low,FALSE,Non-Ref
FA_Dur,17055544,observed,11314500,5,predicted,3,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17055544,observed,11314500,103.02046991634462,predicted,176.197611876427,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,17055544,observed,11314500,22,predicted,36,0,indeterminate,early,FALSE,Non-Ref
SP_ROC,17055544,observed,11314500,0.08243727598566308,predicted,0.0614035087719298,0,indeterminate,high,FALSE,Non-Ref
SP_Dur,17055544,observed,11314500,52,predicted,62,0,indeterminate,unknown,TRUE,Non-Ref
SP_Mag,17055544,observed,11314500,1560,predicted,2427.41924844564,0,indeterminate,low,FALSE,Non-Ref
SP_Tim,17055544,observed,11314500,249.5,predicted,245.183333333334,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,17055544,observed,11314500,79,predicted,92.6875,0,indeterminate,unknown,TRUE,Non-Ref
Peak_Dur_10,17055544,observed,11314500,1.5,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,17055544,observed,11314500,14,predicted,13,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,17055544,observed,11314500,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17055544,observed,11314500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,17055544,observed,11314500,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,17055544,observed,11314500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,17055970,observed,11316600,193,predicted,180.55,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,17055970,observed,11316600,299.5,predicted,301.275,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,17055970,observed,11316600,62,predicted,84.9592492397501,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,17055970,observed,11316600,165.7999999999999,predicted,205.552510753494,0,indeterminate,unknown,TRUE,Non-Ref
FA_Dur,17055970,observed,11316600,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17055970,observed,11316600,146.96759222848596,predicted,262.176710620334,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,17055970,observed,11316600,24,predicted,32.275,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,17055970,observed,11316600,0.042045454545454546,predicted,0.0625000000000001,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Dur,17055970,observed,11316600,54,predicted,62.0625,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,17055970,observed,11316600,2900,predicted,3953.6121444569,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,17055970,observed,11316600,246.5,predicted,240.5,0,indeterminate,unknown,TRUE,Non-Ref
Wet_BFL_Dur,17055970,observed,11316600,119,predicted,104.875,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,17055970,observed,11316600,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,17055970,observed,11316600,7,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,17055970,observed,11316600,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17055970,observed,11316600,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,17055970,observed,11316600,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,17055970,observed,11316600,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,17055724,observed,11316605,122.5,predicted,162,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Tim,17055724,observed,11316605,315,predicted,287.4375,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_50,17055724,observed,11316605,3.55,predicted,1.05325992680656,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,17055724,observed,11316605,5.5,predicted,2.68096624196597,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Dur,17055724,observed,11316605,0,predicted,4,NA,not_enough_data,undeterminable,NA,Non-Ref
SP_ROC,17055724,observed,11316605,0.0175438596491229,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,17055724,observed,11316605,142,predicted,81.3875,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,17055724,observed,11316605,22,predicted,39.3535867807835,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Tim,17055724,observed,11316605,170,predicted,199,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,17055724,observed,11316605,129,predicted,112.0625,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,17055724,observed,11316605,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,17055724,observed,11316605,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,17055724,observed,11316605,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17055724,observed,11316605,1.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_2,17055724,observed,11316605,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,17055724,observed,11316605,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,17058244,observed,11316610,77,predicted,163.95,-1,likely_altered,low,FALSE,Non-Ref
DS_Tim,17058244,observed,11316610,371.5,predicted,285.35,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,17058244,observed,11316610,470.5,predicted,1.12605667955036,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,17058244,observed,11316610,521,predicted,3.42754133825134,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,17058244,observed,11316610,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17058244,observed,11316610,487.9997501373291,predicted,7.17315824122991,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,17058244,observed,11316610,5,predicted,27,-1,likely_altered,early,FALSE,Non-Ref
SP_ROC,17058244,observed,11316610,0.03399493995652639,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,17058244,observed,11316610,99.5,predicted,82.525,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,17058244,observed,11316610,547,predicted,51.2890931160849,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,17058244,observed,11316610,303,predicted,197.625,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,17058244,observed,11316610,273,predicted,108.816666666666,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_10,17058244,observed,11316610,4.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,17058244,observed,11316610,18,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,17058244,observed,11316610,12,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,17058244,observed,11316610,4,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_2,17058244,observed,11316610,10,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_5,17058244,observed,11316610,7.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
DS_Dur_WS,17056846,observed,11316700,230,predicted,161.625,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Tim,17056846,observed,11316700,278,predicted,302.125,-1,likely_altered,early,FALSE,Non-Ref
DS_Mag_50,17056846,observed,11316700,43,predicted,96.6422065170291,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,17056846,observed,11316700,55,predicted,212.713710453732,-1,likely_altered,low,FALSE,Non-Ref
FA_Dur,17056846,observed,11316700,5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17056846,observed,11316700,100.98368208239877,predicted,272.545336123181,-1,likely_altered,low,FALSE,Non-Ref
FA_Tim,17056846,observed,11316700,23.5,predicted,27.6,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,17056846,observed,11316700,0.0734126984126984,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,17056846,observed,11316700,41,predicted,63.1625,-1,likely_altered,low,FALSE,Non-Ref
SP_Mag,17056846,observed,11316700,409,predicted,3324.10322256278,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,17056846,observed,11316700,241,predicted,240.25,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,17056846,observed,11316700,120.5,predicted,120.029166666666,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_10,17056846,observed,11316700,2.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_2,17056846,observed,11316700,11,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,17056846,observed,11316700,3,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17056846,observed,11316700,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,17056846,observed,11316700,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,17056846,observed,11316700,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,17056670,observed,11317000,159,predicted,156.383333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,17056670,observed,11317000,290,predicted,290.708333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_50,17056670,observed,11317000,9,predicted,10.751766302719,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,17056670,observed,11317000,23,predicted,22.0149613399096,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,17056670,observed,11317000,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17056670,observed,11317000,36.98629181865738,predicted,43.0880707901778,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,17056670,observed,11317000,25,predicted,28.1625,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_ROC,17056670,observed,11317000,0.05249451754385965,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,17056670,observed,11317000,105,predicted,81,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_Mag,17056670,observed,11317000,292.5,predicted,277.102578616137,0,indeterminate,unknown,TRUE,Non-Ref
SP_Tim,17056670,observed,11317000,190.5,predicted,199.225,1,likely_unaltered,none_found,TRUE,Non-Ref
Wet_BFL_Dur,17056670,observed,11317000,90,predicted,110.75,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,17056670,observed,11317000,2.5,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_2,17056670,observed,11317000,6.5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_5,17056670,observed,11317000,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17056670,observed,11317000,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,17056670,observed,11317000,2.5,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,17056670,observed,11317000,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,17057632,observed,11319500,105.5,predicted,153.875,0,indeterminate,low,FALSE,Non-Ref
DS_Tim,17057632,observed,11319500,315,predicted,300.25,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_50,17057632,observed,11319500,575,predicted,145.333215894285,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,17057632,observed,11319500,713.3,predicted,276.12572083159,-1,likely_altered,high,FALSE,Non-Ref
FA_Dur,17057632,observed,11319500,3,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,17057632,observed,11319500,955.9056892403512,predicted,385.183367680236,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,17057632,observed,11319500,31.5,predicted,25.05,0,indeterminate,unknown,TRUE,Non-Ref
SP_ROC,17057632,observed,11319500,0.07771428571428571,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,17057632,observed,11319500,64,predicted,66.1625,0,indeterminate,unknown,TRUE,Non-Ref
SP_Mag,17057632,observed,11319500,3185,predicted,3621.76287868719,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Tim,17057632,observed,11319500,253,predicted,235.75,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,17057632,observed,11319500,178,predicted,136.933333333334,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,17057632,observed,11319500,2,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Dur_2,17057632,observed,11319500,16.5,predicted,4,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_5,17057632,observed,11319500,2,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_10,17057632,observed,11319500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,17057632,observed,11319500,4,predicted,2,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_5,17057632,observed,11319500,1.5,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,3953347,observed,11323500,138,predicted,155.866666666667,0,indeterminate,unknown,TRUE,Non-Ref
DS_Tim,3953347,observed,11323500,354.5,predicted,299.8375,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,3953347,observed,11323500,321,predicted,173.050765516111,-1,likely_altered,high,FALSE,Non-Ref
DS_Mag_90,3953347,observed,11323500,426.2,predicted,295.976677010896,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,3953347,observed,11323500,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,3953347,observed,11323500,620.977949169471,predicted,409.416832069486,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,3953347,observed,11323500,7,predicted,24.8,0,indeterminate,early,FALSE,Non-Ref
SP_ROC,3953347,observed,11323500,0.020250569476082003,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,3953347,observed,11323500,86,predicted,66,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,3953347,observed,11323500,1300,predicted,3453.53340895628,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,3953347,observed,11323500,251,predicted,231.9375,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,3953347,observed,11323500,89,predicted,137.325,0,indeterminate,low,FALSE,Non-Ref
Peak_Dur_10,3953347,observed,11323500,19,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,3953347,observed,11323500,79,predicted,4,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,3953347,observed,11323500,30.5,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,3953347,observed,11323500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_2,3953347,observed,11323500,1,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,3953347,observed,11323500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,3953371,observed,11325000,185,predicted,186.708333333333,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,3953371,observed,11325000,378,predicted,259.595833333334,-1,likely_altered,late,FALSE,Non-Ref
DS_Mag_50,3953371,observed,11325000,0,predicted,0.00450899473987116,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,3953371,observed,11325000,0,predicted,0.0141775231836864,-1,likely_altered,low,FALSE,Non-Ref
FA_Mag,3953371,observed,11325000,58.034333218030596,predicted,0.156284815383443,-1,likely_altered,high,FALSE,Non-Ref
FA_Tim,3953371,observed,11325000,0,predicted,39.95,-1,likely_altered,early,FALSE,Non-Ref
SP_Dur,3953371,observed,11325000,72,predicted,68.2666666666667,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Mag,3953371,observed,11325000,230.5,predicted,1.15334669304566,-1,likely_altered,high,FALSE,Non-Ref
SP_Tim,3953371,observed,11325000,317.5,predicted,185.791666666667,-1,likely_altered,late,FALSE,Non-Ref
Wet_BFL_Dur,3953371,observed,11325000,129,predicted,120.416666666667,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,948040261,observed,11325500,128,predicted,149.833333333333,0,indeterminate,unknown,TRUE,Non-Ref
DS_Tim,948040261,observed,11325500,292,predicted,300.125,0,indeterminate,unknown,TRUE,Non-Ref
DS_Mag_50,948040261,observed,11325500,177.5,predicted,179.032510379542,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Mag_90,948040261,observed,11325500,294,predicted,304.475839555148,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Dur,948040261,observed,11325500,4,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,948040261,observed,11325500,549.8516335572205,predicted,435.31429322128,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Tim,948040261,observed,11325500,8,predicted,24.95,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,948040261,observed,11325500,0.03418803418803419,predicted,0.0625000000000001,-1,likely_altered,low,FALSE,Non-Ref
SP_Dur,948040261,observed,11325500,110,predicted,69.6791666666667,0,indeterminate,high,FALSE,Non-Ref
SP_Mag,948040261,observed,11325500,894.5,predicted,3437.36047818476,-1,likely_altered,low,FALSE,Non-Ref
SP_Tim,948040261,observed,11325500,177.5,predicted,228.5,0,indeterminate,early,FALSE,Non-Ref
Wet_BFL_Dur,948040261,observed,11325500,103.5,predicted,136.2,0,indeterminate,low,FALSE,Non-Ref
Peak_Dur_10,948040261,observed,11325500,40.5,predicted,1,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_2,948040261,observed,11325500,110,predicted,4,-1,likely_altered,high,FALSE,Non-Ref
Peak_Dur_5,948040261,observed,11325500,39.5,predicted,2,-1,likely_altered,high,FALSE,Non-Ref
Peak_Fre_10,948040261,observed,11325500,2,predicted,1,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Fre_2,948040261,observed,11325500,3,predicted,2,1,likely_unaltered,none_found,TRUE,Non-Ref
Peak_Fre_5,948040261,observed,11325500,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Dur_WS,20196266,observed,11333000,167,predicted,157.541666666667,1,likely_unaltered,none_found,TRUE,Non-Ref
DS_Tim,20196266,observed,11333000,285,predicted,285.5,0,indeterminate,unknown,TRUE,Non-Ref
DS_Mag_50,20196266,observed,11333000,5.7,predicted,9.98979841796475,1,likely_unaltered,none_found,FALSE,Non-Ref
DS_Mag_90,20196266,observed,11333000,12.3,predicted,23.4847147987391,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Dur,20196266,observed,11333000,3.5,predicted,4,1,likely_unaltered,none_found,TRUE,Non-Ref
FA_Mag,20196266,observed,11333000,18.909388339350116,predicted,39.4271012956759,1,likely_unaltered,none_found,FALSE,Non-Ref
FA_Tim,20196266,observed,11333000,34,predicted,25,1,likely_unaltered,none_found,FALSE,Non-Ref
SP_ROC,20196266,observed,11333000,0.05660377358490563,predicted,0.0625000000000001,1,likely_unaltered,none_found,TRUE,Non-Ref
SP_Dur,20196266,observed,11333000,129,predicted,81.6833333333334,-1,likely_altered,high,FALSE,Non-Ref
SP_Mag,20196266,observed,11333000,353,predicted,292.479895121708,0,indeterminate,unknown,TRUE,Non-Ref
SP_Tim,20196266,observed,11333000,180,predicted,200.941666666666,1,likely_unaltered,none_found,FALSE,Non-Ref
Wet_BFL_Dur,20196266,observed,11333000,77,predicted,112.470833333334,1,likely_unaltered,none_found,FALSE,Non-Ref
Peak_Dur_10,20196266,observed,11333000,1,predicted,1,1,likely_unaltered,none_found,TRUE,Non-Ref
