,OoverE.d,MMI.d,OoverE.sba,MMI.sba,OoverE.hybrid,MMI.hybrid
SMC01909_07/10/14_1,0.830125595,0.451956677,0.491056673,0.999812732,0.627249206,0.691552836
SMC02075_07/17/12_1,1.033054434,0.670383941,1.302361565,0.884378689,1.07164822,0.888644836
SMC02088_06/14/11_1,0.561329283,0.904783222,1.11456276,0.722048908,0.776672614,0.897874124
SMC02092_06/14/11_1,0.944622068,0.826973778,1.094581919,0.700662997,0.851167613,0.715897694
SMC02145_07/19/11_1,1.059357476,0.315267854,0.388263878,0.800463916,0.778572626,0.719232347
SMC02167_06/07/10_1,1.013128505,0.652228914,0.580791802,1.133414104,0.829935468,0.751851274
SMC02436_05/28/09_1,0.628669236,0.291782938,0.416008715,0.587039736,0.562105157,0.599613244
SMC02457_05/31/10_1,0.802975434,0.434394124,0.359748011,0.800490663,0.575234105,0.550675581
SMC02568_06/12/12_1,1.151873562,0.986042337,0.649007489,1.137889614,1.008448536,0.94346302
SMC02573_06/09/10_1,0.555145418,0.468770665,0.414264392,0.843166023,0.447142571,0.733411158
SMC02712_06/07/12_1,1.142086878,0.694086586,1.719778167,0.624166855,1.335324505,0.640407104
SMC02933_06/01/10_1,0.741738507,0.798829117,0.366285427,0.836744332,0.616646517,0.619107302
SMC02976_07/25/14_1,0.857741464,1.072093607,0.564727789,1.026095803,0.712906799,1.197852238
SMC03110_07/26/11_1,1.038863506,0.556359914,0.506821645,0.692473109,0.810590264,0.655158677
SMC03216_07/27/11_1,1.164449307,1.046579673,0.763935636,1.166706448,0.917576034,1.03398215
SMC03401_07/08/13_1,0.941902117,0.742757613,0.761650803,0.830210025,0.81045626,0.734408929
SMC03438_07/02/12_1,1.003632189,0.361226184,0.887476771,0.775717343,0.871655711,0.61622552
SMC03510_07/15/14_1,0.874942644,0.291933538,0.69050173,1.048976401,0.943611134,0.434174668
SMC03533_06/01/10_1,0.739225582,0.440040859,0.410407827,0.834188256,0.631900249,0.89225038
SMC03984_06/18/12_1,1.237884335,1.099506665,0.422680197,0.926396883,0.94008401,0.832397092
SMC04000_07/30/12_1,0.757303395,1.233742461,1.378661618,1.01090646,0.888420957,1.192946778
SMC04047_05/14/09_1,0.824369521,1.332639156,0.721303956,0.977693607,0.753903356,1.16030741
SMC04134_07/26/11_1,1.183768094,0.662612609,0.653475748,0.978175999,0.790444183,0.754106887
SMC04175_06/11/09_1,0.803825027,0.220634203,0.407702676,0.65106699,0.771727692,0.771918524
SMC04239_06/11/09_1,0.855016897,1.191466992,1.055789466,0.516169629,1.101947854,0.861801917
SMC04399_06/11/09_1,0.703420496,0.504658394,0.417224548,0.888197033,0.562135975,0.665347273
SMC04426_07/25/11_1,1.113250135,0.888797138,0.731304996,0.948146409,1.014577924,0.855910859
SMC04600_07/08/14_1,0.758149527,0.425297239,0.493453278,0.580006792,0.708549337,0.443198583
SMC04661_07/16/14_1,0.475757222,0.643436252,0.874141766,0.489530333,0.621904313,0.818956417
SMC04682_07/25/11_1,1.011428944,0.936925412,0.810197533,1.005152234,1.007682479,0.947879279
SMC04880_06/06/12_1,1.133420093,0.808864548,0.551554408,0.931345351,0.978824752,1.029546205
SMC04972_07/01/13_1,0.931706851,0.693944141,0,1.278112925,0.568427325,0.737432966
SMC05020_07/15/13_1,0.794458168,0.863139478,1.098202142,0.942179063,0.879332524,0.792467257
SMC05146_07/10/12_1,0.740019442,0.696896178,0.182356346,1.092858604,0.625014528,0.816280584
SMC05199_07/06/11_1,0.851467004,0.855334931,0.713342808,0.572520861,0.93316444,0.81413523
SMC05296_06/26/12_1,0.783340888,0.894487183,1.007957053,1.13938145,0.855378942,1.014268805
SMC05402_07/28/11_1,0.870091569,0.819979769,0.539309187,0.746931618,0.857946638,0.753100468
SMC05640_06/17/13_1,1.188030747,1.018594138,0.611973511,0.750944022,1.026252622,0.736418864
SMC05759_05/29/14_1,0.888871212,0.636459427,0.997743207,0.800463916,0.878958082,0.410957403
SMC05968_07/01/13_1,0.86179384,1.27635801,1.091073657,0.705143876,0.789146718,1.024682565
SMC06044_06/17/13_1,0.946788897,0.648530145,0.681719322,0.907528511,0.866928009,0.701072939
SMC06216_06/03/14_1,1.125807827,0.868563775,0.909972593,0.793972896,1.071688553,0.776523248
SMC06288_07/08/13_1,1.146380624,1.163053059,0.428530265,0.975903403,0.705567414,1.017627459
SMC06298_07/17/12_1,0.988768191,0.895745656,0.90958355,1.054658754,0.928892247,0.828340065
SMC06794_07/18/12_1,0.936806716,0.849962388,0.708529317,0.973531233,0.925304125,0.837015652
SMC06863_07/21/11_1,0.972174397,1.173990288,1.024565642,0.974197768,0.995987759,1.025177922
SMC06904_07/08/14_1,0.882773032,0.612610585,0.545433478,1.202385731,0.711996047,0.706560394
SMC08335_06/11/15_1,0.760833217,1.054262706,0.629861781,0.84853326,0.829906267,0.84635045
SMC08655_06/21/12_1,1.198549139,0.974973079,0.443535865,1.085883326,1.169220837,0.940262017
SMC08660_06/06/13_1,0.804795842,0.428890166,1.306908557,0.347133203,0.938363842,0.401382557
SMC09162_08/01/11_1,1.01311675,0.649191806,0.418631608,0.863423713,1.034262079,0.69696509
SMC09325_06/21/12_1,1.033333048,0.601690272,0.850719446,0.869077048,0.899588604,0.63702911
SMC09591_06/03/10_1,1.011460968,0.524594134,0.418280879,0.578514955,0.851773703,0.669003127
SMC10756_06/26/13_1,1.053959398,0.589005652,1.301148558,0.833477178,0.948961072,0.905865926
SMC11343_06/04/12_1,0.943262009,0.876360362,0.668772713,0.387756699,0.937818431,0.741975462
SMC11394_06/30/11_1,1.236464386,0.613969125,0.854333804,1.019627744,1.038995937,0.832528747
SMC11430_07/12/12_1,0.786406591,0.168789353,0.906435721,0.515406163,0.818865171,0.578380998
SMC11593_06/21/12_1,0.939639492,0.457768801,0.445395957,0.966952384,0.683277712,0.698016176
SMC11727_06/09/10_1,1.111222875,0.838707426,0.838438032,0.943969267,0.933210382,0.773635472
SMC13391_06/21/12_1,1.005951547,0.635329534,0.834420618,0.231729734,1.075958783,0.499918792
SMC13402_07/18/13_1,0.921644209,0.766743577,1.034917464,0.907640994,1.049118807,0.639296862
SMC13508_06/24/15_1,0.800255275,0.646522376,0.867822191,0.588955004,0.894907459,0.450390899
SMC16169_06/16/15_1,1.136708535,0.923080364,NA,NA,0.886750773,0.895424403
SMC16446_06/21/12_1,1.008956195,0.871719011,0.604740826,0.535905352,0.907442971,0.840845587
SMC16980_07/06/11_1,0.809089305,0.402904784,0.868098979,0.603152206,0.870983375,0.708177425
SMC19945_06/25/13_1,1.298723883,1.024530287,1.118833953,1.026759958,1.320591566,1.085721876
SMC25288_06/30/11_1,0.982531692,0.756977099,0.423740633,1.000676724,0.790323406,0.950089645
SMC26288_05/12/09_1,1.020236053,0.484825966,0.195318468,0.550191001,0.611362681,0.728825402
SMC26694_07/16/13_1,1.014649821,0.645762648,0.859541141,0.966952384,0.977348928,0.562272201
SMC32718_06/03/10_1,1.103818162,0.924867326,0.339997434,0.800490663,0.782889198,0.727610387
SMC34888_06/24/10_1,1.018675986,0.638747615,0.207906855,0.564482301,0.726404674,0.873045015
SMC35697_06/10/10_1,0.760399871,0.83987384,1.269591869,0.649009528,0.983579792,0.834680787
SMC35837_06/25/12_1,1.095804201,1.080930586,1.512106985,0.98716559,1.289429569,0.668479965
SMCR8_218_06/22/09_1,0.647605258,0.972642805,1.151711395,0.912149474,0.774836102,1.029808561
SMCR8_513_06/22/09_1,0.957048847,0.689821052,0.525963495,1.077926864,0.893629682,0.663018663
SMCR8_613_06/29/09_1,0.930145497,0.704819892,0.4251393,0.454893333,0.678511146,0.746068866
SMDL1_06/26/07_1,1.149519011,0.69049088,0.482732746,0.987210073,0.860756211,0.585492979
SMRC1_07/07/10_1,1.097113024,0.399716089,0.446039601,0.651818863,0.810341546,0.546205892
SMSM2_06/12/07_1,0.639407754,0.372807806,0.35828667,0.41131541,0.532065888,0.553484897
SQMZ1_06/05/08_1,0.942820253,0.893289811,0.628429717,1.012611416,0.979222306,0.90767361
SRSD1_05/15/08_1,1.057600705,0.718329303,0.650721541,0.745290687,1.181641415,0.732446311
SRSD2_06/17/08_1,0.910440352,0.392183331,0.355870178,0.584482301,0.637578692,0.449828387
SRSV1_06/17/08_1,0.889868776,0.433826475,0.573523523,0.35504741,0.706714101,0.50944677
SWHC1_06/12/08_1,1.082768879,0.529439586,0.507633708,0.343576307,0.951521223,0.699986937
SWSW2_06/11/08_1,0.885845135,0.784504055,0.634667315,0.926396883,0.854411089,0.749523956
SYCH1_06/05/08_1,0.698857181,0.766722093,0.940022565,1.012611416,0.748631442,0.883028487
SYFG1_06/06/08_1,0.77835299,0.751152224,0.68749268,1.137889614,0.924627761,0.873948418
SYHC1_07/02/07_1,1.208897136,0.893135869,0.619568604,0.855951156,0.970463159,0.889838031
SYOS1_06/06/08_1,0.787061714,0.861552148,1.44108732,0.701060109,0.865976935,1.091602584
SYSY1_07/02/07_1,0.907249406,0.406876459,0.842237727,0.434905132,0.881513506,0.802264694
TCTC1_06/20/08_1,1.235051771,0.828981145,1.01604567,0.894416353,1.1510714,0.998681768
TJPC1_06/27/07_1,0.93096253,0.81907956,0.410960641,0.975903403,0.928163799,0.849728473
TJPC2_06/10/08_1,0.694408871,0.239396799,0.607232426,0.863246256,0.876743601,0.952477066
TJPC3_06/10/08_1,0.928575477,0.565585859,0.626019846,0.752166833,0.946008254,0.837567058
VRLC1_06/18/07_1,1.15551697,0.546082233,0.76223079,0.681705138,1.066738991,0.599218385
VRVR4_06/19/07_1,0.950576666,0.912354517,0.823807124,0.383218514,0.987793042,0.750968217
105PS0188_08/26/08_1,1.217082965,0.94214851,0.531445891,0.966952384,1.032867696,0.742012695
106FC1183_07/24/14_1,0.998987874,1.035369551,0.310195224,1.000676724,0.783621532,0.929738151
106FC1313_07/23/14_1,1.201965719,1.243112449,0.832741099,1.222625684,1.205752243,1.138797523
106PS0078_08/26/09_1,0.913326975,1.176702317,1.505799454,0.929460926,1.186973732,1.139474248
106PS0173_08/04/11_1,1.236607122,1.132204276,1.417966182,1.173105791,1.269300016,1.102872691
106PS0186_09/26/12_1,1.025413746,0.76638989,0.959935799,0.97291973,0.980818263,0.805236412
109PS0162_07/20/11_1,1.164573244,0.870896697,0.365806295,0.683620551,0.935172071,0.834105116
110ECSLSF_07/26/11_1,1.079016612,1.142941759,0.505760962,0.78151995,0.884955462,0.898587738
110FCA102_07/25/13_1,1.018425155,0.885592159,0.284793591,0.834215004,0.736600842,0.897471751
111CR1012_08/18/14_1,0.832399494,1.198457922,NA,NA,0.679334054,1.023721147
111PS0057_08/18/08_1,0.621150339,0.390674178,0.568009217,1.077926864,0.580011503,0.743169818
113GAR010_08/27/12_1,1.132528428,1.123491119,1.144367483,1.111651204,1.103795527,0.89498312
113GAR038_09/10/12_1,0.987009429,0.819142149,0.469268765,1.111651204,0.735712764,0.864952163
113GAR084_06/28/10_1,1.224048391,0.904979554,0.347978124,0.867899222,0.913751354,0.910228935
113GAR094_07/27/10_1,1.178621109,0.816007545,1.399027973,0.972906356,1.159460737,1.005825798
113PS0084_08/18/09_1,1.206174631,1.006106986,1.189149929,1.094999861,1.151407935,1.034677098
113PS0100_08/25/09_1,0.768268807,0.902471117,0.447718341,0.966952384,0.701530251,0.762962912
113PS0132_09/15/10_1,1.221308032,0.785545645,1.003484112,1.097983858,0.993612093,0.800191492
113PS0196_08/01/12_1,1.121794553,1.21757842,0.554016994,1.040697887,0.930502833,0.86013434
114CR0903_09/25/13_1,1.224679777,1.110464591,NA,NA,0.814092073,0.802302988
114PS0149_07/10/12_1,0.828747524,0.813107228,0.367257189,1.111651204,0.63769383,0.873389357
114PS0152_08/18/11_1,1.045482318,0.837875362,0.212279573,1.009627743,0.744996284,0.745456516
114RR1041_10/25/11_1,1.191674961,0.938070541,0.800449341,0.735998908,1.267241916,0.598817667
114RR1310_06/02/11_1,0.976921867,0.553956651,0.477239265,0.861918502,0.764621513,0.763608883
114RR1599_10/25/11_1,1.080994696,0.917601412,1.244810237,0.794052725,1.381669769,0.721870784
114RR2678_10/24/11_1,1.23121916,1.068361907,1.196007241,0.579708981,1.269329185,0.70073827
114RR2769_06/01/11_1,0.820757298,0.880525299,0.647270987,1.025409923,0.719056041,0.864253731
114RR2899_10/24/11_1,1.025805354,0.882638874,1.121887703,0.756878527,1.172545197,0.575208607
202BUT850_06/04/13_1,1.089600213,0.889886787,0.607335081,1.000676724,1.087376245,0.943792026
202PS0134_05/31/11_1,1.046114871,0.656809829,0.213442553,0.834215004,0.630239432,0.79580862
202R00087_05/30/12_1,1.11588007,0.752414785,0.477511444,1.200430788,1.011059701,0.896745079
202R00284_06/15/12_1,1.223458536,0.932927546,0.47705889,1.08389421,1.107413135,0.8106505
202R00908_05/21/13_1,1.19672681,0.749971748,0.480575104,0.867912596,1.168631827,0.503574216
203PS0070_09/07/10_1,0.975042881,0.523919105,1.217984601,0.843166023,0.958402376,0.44744531
203R00039_05/14/12_1,1.106588167,0.841259001,1.220407142,1.024742612,1.110791815,1.01018764
204ALP040_06/29/11_1,0.809523241,0.429303689,0.147485002,0.454893333,0.503729712,0.498399856
204ALP105_04/10/11_1,0.707709421,0.498156219,0.181646315,0.97291973,0.456131827,0.83950337
204ALP151_06/29/11_1,0.81466525,0.405679129,0.259535324,0.762905462,0.687498869,0.796415465
204PS0038_06/19/08_1,1.16451507,0.790289558,0.445772848,0.219454785,0.919333723,0.506702071
204PS0094_07/14/10_1,0.997867759,0.391251811,0.387370516,0.368500687,0.767650509,0.592784726
204PS0102_08/10/11_1,1.105625837,0.901759664,0.511445985,0.834500646,0.962364486,0.653285346
204PS0118_06/15/11_1,1.047962561,0.910967268,0.218690674,1.000676724,0.842552725,0.640660367
204R00047_06/06/12_1,1.108923742,0.562633923,0.613235201,0.421827947,1.004248026,0.655978958
204R00063_06/04/13_1,0.954609847,0.485348127,0.981173565,0.873804171,0.969851777,0.628220853
204R00068_05/31/12_1,1.02027083,0.670160239,0.467617973,0.29708574,0.909819631,0.682058286
204R00084_05/24/12_1,0.685632185,0.627252187,0.483273042,0.528813242,0.648007162,0.704004815
204R00100_05/30/12_1,0.896874263,0.596504878,0.259298172,0.654647397,0.701088964,0.850890901
204R00180_05/30/12_1,0.991207369,0.724320434,0.48307338,0.762905462,1.01011213,0.614004969
204R00191_05/29/12_1,0.99836226,0.907791261,0.524379903,0.899307201,0.853727463,0.854178322
204R00200_05/31/12_1,1.134369308,0.588653997,0.609552404,0.901636936,1.009639756,0.52302154
204R00232_06/12/12_1,0.984965581,0.819559536,0.615878252,0.447301001,0.813531094,0.889707788
204R00244_06/12/12_1,1.114375731,0.42804759,0.616538892,0.429287579,0.909817433,0.556518207
204R00303_06/14/12_1,1.10536211,0.528121606,1.220135784,0.237177554,1.001227018,0.53765215
204R00319_06/07/12_1,1.101578207,0.645122469,0.976844456,0.62346291,1.000591396,0.61481037
204R00327_05/07/13_1,0.971877408,0.338194804,0.605639606,0.749609399,1.008378866,0.510860972
204R00334_05/08/13_1,0.896165575,0.789491404,0.149697478,0.867912596,0.656632579,0.647907917
204R00340_06/11/12_1,0.893097285,0.81944392,0.484320894,0.340088923,0.755720428,0.743107531
204R00356_06/04/12_1,0.794880932,0.66653682,0.266307998,0.513506582,0.785947058,0.479270814
204R00367_06/12/12_1,1.10960678,0.652617057,0,0.353025582,0.967642434,0.718438339
204R00383_06/11/12_1,0.917330144,0.769675007,0,0.341309894,1.003481098,0.801633375
204R00391_06/06/12_1,1.175909741,0.681062329,0.488839266,0.72972121,1.001444383,0.647688173
204R00436_05/20/13_1,0.968533103,0.606616084,0.488355597,0.688371738,0.908706675,0.439184353
204R00455_06/13/12_1,0.960581419,0.610241124,NA,NA,0.802148116,0.787162406
204R00473_05/09/13_1,1.013203369,0.581268625,0.314686549,0.907528511,0.657203667,0.781129535
204R00520_05/28/13_1,0.969488608,0.572179318,1.228131102,0.873804171,1.067037144,0.513706043
204R00583_06/13/12_1,0.777874929,0.365847397,0,1.278112925,0.598623003,0.557400405
204R00596_05/31/12_1,1.025310248,0.367512823,0.393139689,0.432180509,1.059044558,0.548863759
204R00623_06/03/13_1,1.034657452,0.580352106,0.432672271,1.033537072,0.8295418,0.447254609
204R00639_06/19/12_1,1.153566926,0.752103757,0.222805386,0.393834617,0.786746523,0.719073817
204R00680_05/28/13_1,1.107336608,0.38238942,1.222925577,1.006973547,1.215531763,0.34341413
204R00724_05/21/13_1,0.835793859,0.694023912,0,0.858084389,0.676829462,0.779726314
204R00807_05/21/13_1,1.044412773,0.434696207,0,0.53656547,0.640299566,0.574734061
204R00852_05/06/13_1,0.763329791,0.266238453,0.375165256,0.811006042,0.726128994,0.503937093
204R00884_05/20/13_1,0.958561606,0.343782027,0,0.624173988,0.807523814,0.509596422
204R00967_04/25/13_1,0.908315098,0.574949271,0.340747952,0.618206642,0.865661385,0.758963699
204R01316_05/22/13_1,0.95025604,0.564394281,0.179910318,0.285576901,0.676459934,0.650931317
204R01471_05/22/13_1,0.898202191,0.757808547,0.414313529,0.483816933,0.664575441,0.621299451
205PS0045_06/17/09_1,0.873502287,0.780423637,0.623345222,0.800490663,0.731697477,0.948671362
205PS0074_07/14/10_1,1.028054253,0.507173774,0.873972587,0.515202506,0.941067314,0.544044459
205PS0106_06/21/11_1,0.80595992,0.671419871,0.393930892,0.942179063,0.656264724,0.662801067
205PS0109_06/21/11_1,1.010090905,0.915611728,0.610197505,0.900214781,0.903759928,0.714983811
205PS0138_06/01/11_1,0.964970392,0.640250773,0.479814309,0.834215004,0.688769508,0.754438364
205PS0157_06/19/12_1,0.850750841,0.609864402,0.537721006,0.700662997,0.883804703,0.643285046
205PS0170_06/19/12_1,0.804347995,0.537978883,0.737907912,0.763755902,0.777763528,0.346874307
205PS0173_06/20/12_1,0.935112267,0.985224955,0.663098411,0.978175999,1.021271689,0.802829786
205PS0202_07/17/13_1,1.01727899,0.611756097,1.203093098,0.658748768,0.903169415,0.683405865
205PS0221_05/20/13_1,0.805895393,0.768552877,0.441046386,1.167138444,0.58321175,0.864240858
205R00026_05/14/12_1,1.035867383,0.742269217,0.348959769,0.618206642,0.628575497,0.772243217
205R00035_05/24/12_1,0.930220903,0.549104081,0.500827036,0.383926464,0.763824038,0.542485387
205R00042_05/21/12_1,1.005650924,0.919279666,0,0.65551139,0.738427822,0.834363622
205R00067_06/03/12_1,0.92269369,0.863324253,0.52521848,0.346964745,0.86419402,0.962656006
205R00088_06/04/12_1,1.084651371,0.617783004,0.605241503,0.564482301,0.976983506,0.665823726
205R00090_05/23/12_1,0.595752796,0.73052762,0.7634377,0.072454182,0.649369084,0.692895263
205R00099_05/17/12_1,1.146942225,0.476270926,0.401506136,0.539451291,0.967570333,0.600982286
205R00115_06/05/12_1,1.075784881,0.93133931,0,0.590449648,0.800371168,0.734209497
205R00131_06/03/12_1,1.164935024,0.529154713,0.48514869,0.682160719,1.003583735,0.461260606
205R00154_05/22/12_1,0.954694912,0.766052611,0.671965255,0.392156383,0.927855273,0.732642055
205R00168_06/04/12_1,1.147059682,0.517615782,0.485229131,0.914689327,0.985784871,0.547307441
205R00174_04/23/13_1,1.100923985,0.412167173,1.195444504,0.966952384,1.20491952,0.543180548
205R00218_05/23/12_1,0.906923444,0.806231816,0.412644009,0.631751067,0.674149647,0.659121914
205R00227_06/05/12_1,0.963752383,0.38007449,0.486324312,0.762905462,0.870330112,0.560630339
205R00234_05/15/12_1,1.147990416,0.736380653,0,0.403396094,1.08651085,0.608064334
205R00241_05/21/12_1,1.035244642,0.652962066,0.953527844,0.840155602,1.196462885,0.804112328
205R00259_06/14/12_1,1.08069697,0.715670884,0.202946853,1.086877883,0.839080707,0.724711732
205R00282_05/22/12_1,1.093042233,0.818498218,0.434217531,0.700283694,0.740755637,0.680850645
205R00291_06/13/12_1,0.806964107,0.515229694,0.157561095,1.111651204,0.526969907,0.46126495
205R00346_06/14/12_1,1.025516824,0.719665751,0.204853319,0.914689327,0.705552189,0.774955186
205R00355_06/13/12_1,1.047195477,0.453369152,0,0.651930982,0.739705016,0.879698736
205R00387_06/06/13_1,1.164989525,0.626950793,1.215363625,0.723213776,1.057917552,0.500033551
205R00419_06/11/13_1,0.957570423,0.782052656,0.224819619,0.754956426,0.791954712,0.689519434
205R00430_06/05/12_1,1.030481679,0.507446758,0.607565764,0.491463766,0.997675866,0.753253944
205R00451_06/05/13_1,0.896045786,0.618319636,0.115877394,1.278112925,0.564979587,0.59818506
205R00474_05/09/13_1,0.80667138,0.835404973,0.14788875,1.040697887,0.588179432,0.644696271
